employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
1726,44.0,Female,Married,Bandung,S2,18.0,43.6,Marketing,9.6,58.9,12.4,11402,High
1727,31.0,Female,Married,Bandung,SMA,6.0,42.9,IT,8.1,93.8,10.6,7724,Low
1728,41.0,Female,Single,Bandung,SMA,13.0,42.3,IT,7.1,68.2,0.4,10396,High
1729,38.0,Female,Married,Jakarta,S2,17.0,46.5,IT,2.8,89.1,6.5,13770,High
1730,50.0,Male,Married,Jakarta,S1,3.0,36.7,Marketing,9.9,72.8,1.0,5287,Low
1731,33.0,Male,Married,Bandung,S1,8.0,32.8,IT,14.6,63.7,13.7,6274,Low
1732,32.0,Female,Married,Jakarta,D3,16.0,39.6,IT,12.2,80.1,16.9,12165,High
1733,35.0,Female,Divorced,Surabaya,SMA,16.0,38.3,Sales,10.7,71.1,14.2,11113,High
1734,33.0,Female,Divorced,Jakarta,S1,9.0,35.8,Sales,7.8,72.9,14.9,9734,High
1735,41.0,Male,Married,Surabaya,S1,6.0,39.6,HR,13.0,76.4,7.4,6117,Low
1736,22.0,Male,Married,Surabaya,D3,15.0,36.9,HR,9.6,66.9,12.7,10724,High
1737,27.0,Female,Single,Bandung,D3,16.0,40.0,Finance,9.8,58.8,10.0,10068,High
1738,26.0,Female,Married,Bandung,S1,4.0,37.8,Marketing,7.1,74.5,10.9,4679,Low
1739,43.0,Female,Single,Jakarta,SMA,4.0,34.3,Sales,9.5,84.6,14.8,5462,Low
1740,6.0,Male,Married,Bandung,S1,11.0,41.2,HR,7.5,66.0,15.9,8370,Low
1741,34.0,Female,Single,Surabaya,SMA,13.0,36.7,Marketing,9.9,76.5,8.1,9984,High
1742,34.0,Male,Single,Surabaya,S1,9.0,45.6,IT,9.9,90.1,3.0,9486,High
1743,36.0,Female,Single,Jakarta,S2,13.0,48.0,Marketing,9.9,74.1,9.1,10878,High
1744,44.0,Female,Single,Surabaya,S1,6.0,43.4,Sales,9.5,75.9,8.9,5137,Low
1745,28.0,Male,Single,Bandung,D3,1.0,32.2,Finance,-1.6,75.6,11.4,5058,Low
1746,37.0,Male,Single,Jakarta,S1,8.0,47.5,Sales,13.2,68.2,14.2,9019,Low
1747,43.0,Male,Married,Jakarta,D3,10.0,47.9,HR,10.3,65.1,0.4,10066,High
1748,39.0,Other,Married,Jakarta,SMA,9.0,40.6,HR,11.8,65.1,10.2,8277,Low
1749,37.0,Female,Married,Bandung,S2,4.0,46.6,Marketing,10.1,78.7,5.2,7472,Low
1750,43.0,Male,Married,Surabaya,S1,1.0,37.2,Sales,9.5,82.6,16.3,5162,Low
1751,13.0,Male,Married,Bandung,S1,7.0,30.7,HR,10.3,83.1,9.0,7605,Low
1752,40.0,Other,Married,Jakarta,D3,10.0,36.2,IT,8.5,71.2,9.95,10889,High
1753,30.0,Female,Single,Surabaya,SMA,16.0,48.6,IT,7.9,85.9,12.7,11489,High
1754,20.0,Male,Single,Jakarta,SMA,16.0,32.5,Finance,14.5,78.1,7.0,11660,High
1755,39.0,Male,Single,Bandung,S1,6.0,40.0,Marketing,9.9,75.7,9.6,7267,Low
1756,46.0,Female,Divorced,Jakarta,S1,4.0,40.2,HR,10.6,41.6,19.1,5468,Low
1757,34.0,Male,Single,Bandung,S1,12.0,37.4,Finance,9.8,66.8,18.9,8942,Low
1758,43.0,Male,Married,Jakarta,S1,13.0,37.8,IT,9.0,59.8,8.0,10821,High
1759,38.0,Other,Single,Jakarta,SMA,12.0,40.4,Finance,9.8,81.3,9.1,9960,High
1760,46.0,Female,Single,Jakarta,D3,0.0,37.2,Finance,9.8,76.0,6.9,3329,Low
1761,48.0,Female,Married,Bandung,SMA,6.0,32.9,HR,10.3,64.3,0.4,7961,Low
1762,41.0,Male,Single,Bandung,D3,10.0,40.6,HR,10.3,78.0,15.2,9779,High
1763,36.0,Male,Married,Bandung,SMA,12.0,45.4,HR,10.3,60.8,22.1,10971,High
1764,22.0,Male,Divorced,Bandung,S2,14.0,44.3,Marketing,9.9,64.6,7.8,12653,High
1765,36.0,Female,Single,Bandung,SMA,11.0,36.0,Finance,8.0,67.9,9.850000000000001,9426,High
1766,28.0,Female,Married,Surabaya,S2,10.0,33.7,Finance,9.8,80.4,8.6,8670,Low
1767,52.0,Female,Single,Jakarta,D3,10.0,40.1,Marketing,9.9,89.0,10.2,8468,Low
1768,34.0,Female,Divorced,Bandung,S2,13.0,47.8,IT,7.7,69.1,4.3,12016,High
1769,36.0,Female,Married,Surabaya,S1,12.0,43.2,Unknown,9.0,88.2,7.7,10948,High
1770,39.0,Male,Single,Surabaya,S2,10.0,43.5,IT,9.9,75.5,15.1,9798,High
1771,35.0,Male,Divorced,Jakarta,SMA,9.0,44.4,Marketing,10.1,77.4,10.6,7807,Low
1772,49.0,Male,Single,Jakarta,S1,10.0,42.1,Finance,9.8,74.4,16.4,10024,High
1773,30.0,Male,Single,Jakarta,S2,12.0,40.6,Finance,8.5,73.0,9.5,9995,High
1774,37.0,Male,Married,Bandung,SMA,11.0,43.3,HR,10.6,79.4,4.6,10431,High
1775,29.0,Female,Married,Jakarta,SMA,12.0,37.3,HR,10.3,82.4,7.1,8897,Low
1776,24.0,Male,Married,Jakarta,D3,17.0,32.9,Finance,9.8,66.2,11.2,13759,High
1777,30.0,Female,Married,Jakarta,S2,11.0,43.6,Finance,9.8,73.1,9.5,10109,High
1778,35.0,Female,Married,Surabaya,S1,7.0,46.2,HR,13.0,91.7,3.7,7701,Low
1779,32.0,Male,Divorced,Bandung,S1,14.0,34.4,HR,10.6,76.8,4.0,11087,High
1780,29.0,Male,Married,Jakarta,SMA,3.0,44.1,IT,10.7,77.9,12.6,6769,Low
1781,34.0,Male,Married,Surabaya,SMA,5.0,48.4,Finance,9.8,86.7,8.2,7974,Low
1782,34.0,Male,Single,Bandung,S1,12.0,40.0,Finance,15.9,70.0,15.9,9004,Low
1783,23.0,Female,Married,Jakarta,SMA,13.0,40.3,Marketing,8.1,74.7,5.5,11234,High
1784,41.0,Female,Married,Surabaya,S1,4.0,40.6,IT,5.0,83.2,2.3,5717,Low
1785,36.0,Female,Divorced,Bandung,S2,8.0,37.2,Sales,9.5,87.4,9.3,7709,Low
1786,23.0,Male,Single,Jakarta,SMA,7.0,39.3,Sales,9.5,51.3,18.2,4983,Low
1787,33.0,Female,Married,Jakarta,S1,8.0,42.2,Sales,9.5,67.6,9.649999999999999,7753,Low
1788,29.0,Female,Divorced,Surabaya,SMA,15.0,32.0,HR,8.4,65.0,3.1,10228,High
1789,38.0,Male,Married,Jakarta,S1,14.0,98.3,Sales,15.6,73.8,1.9,17285,High
1790,46.0,Male,Married,Surabaya,SMA,10.0,40.1,Marketing,9.9,65.8,16.0,8485,Low
1791,20.0,Female,Divorced,Surabaya,S1,7.0,39.9,Unknown,11.6,81.6,9.850000000000001,5867,Low
1792,36.0,Male,Married,Surabaya,D3,3.0,41.7,HR,10.3,76.7,17.7,5916,Low
1793,34.0,Female,Married,Bandung,D3,17.0,49.4,Unknown,9.9,83.9,13.3,13187,High
1794,35.0,Male,Single,Surabaya,S1,13.0,40.5,HR,10.3,84.5,6.2,9824,High
1795,37.0,Male,Married,Bandung,SMA,6.0,43.0,IT,9.2,81.8,15.8,7387,Low
1796,29.0,Female,Single,Jakarta,S1,10.0,35.1,IT,9.9,71.6,5.4,8732,Low
1797,32.0,Female,Single,Bandung,D3,10.0,43.8,Sales,9.5,76.0,2.8,10004,High
1798,29.0,Female,Married,Surabaya,S1,9.0,37.4,Marketing,9.9,70.4,9.850000000000001,8054,Low
1799,44.0,Male,Single,Jakarta,SMA,12.0,40.4,HR,10.3,61.4,13.8,9768,High
1800,35.0,Female,Divorced,Surabaya,S1,6.0,39.5,Finance,9.8,84.5,15.7,7898,Low
1801,33.0,Male,Married,Surabaya,SMA,8.0,45.2,Sales,8.9,74.2,8.0,7981,Low
1802,35.0,Male,Married,Jakarta,D3,11.0,33.5,HR,10.1,60.0,0.7,9104,High
1803,29.0,Male,Single,Surabaya,SMA,8.0,28.6,Unknown,9.6,80.4,2.2,6729,Low
1804,23.0,Female,Single,Bandung,S1,13.0,38.9,Sales,9.5,72.8,4.7,13609,High
1805,21.0,Female,Single,Jakarta,SMA,19.0,40.3,Marketing,13.6,54.4,8.3,14223,High
1806,22.0,Male,Single,Jakarta,S1,6.0,40.8,Finance,5.8,61.3,11.3,5935,Low
1807,37.0,Female,Married,Jakarta,S1,2.0,46.2,HR,17.1,68.0,19.7,7368,Low
1808,39.0,Female,Married,Surabaya,SMA,0.0,42.2,Sales,12.6,77.1,14.0,5262,Low
1809,22.0,Female,Married,Surabaya,S1,9.0,37.2,Unknown,9.9,82.9,4.4,8263,Low
1810,42.0,Female,Married,Jakarta,SMA,7.0,28.4,HR,9.3,82.5,6.5,5900,Low
1811,31.0,Female,Married,Bandung,D3,11.0,38.8,Sales,9.5,81.0,7.5,8055,Low
1812,35.0,Male,Married,Surabaya,S1,11.0,45.1,Sales,9.5,74.7,11.9,10445,High
1813,48.0,Female,Single,Surabaya,S1,2.0,38.0,Sales,9.5,92.2,17.9,4129,Low
1814,42.0,Other,Married,Surabaya,S1,1.0,40.1,IT,10.1,82.0,7.7,3634,Low
1815,33.0,Female,Single,Bandung,SMA,11.0,42.1,IT,9.6,77.2,10.149999999999999,10486,High
1816,28.0,Male,Married,Surabaya,D3,11.0,34.9,Finance,9.8,80.7,20.5,10537,High
1817,18.0,Male,Single,Surabaya,SMA,8.0,43.1,Marketing,7.4,71.0,8.3,7835,Low
1818,29.0,Other,Married,Bandung,S1,2.0,48.2,HR,12.8,74.4,8.1,6624,Low
1819,33.0,Male,Single,Bandung,S1,12.0,39.1,Marketing,9.9,54.2,8.2,10126,High
1820,27.0,Female,Single,Surabaya,S1,16.0,34.4,Marketing,11.4,71.1,10.3,11794,High
1821,34.0,Male,Married,Jakarta,SMA,11.0,39.7,IT,12.4,92.6,8.2,8648,Low
1822,38.5,Male,Single,Jakarta,D3,6.0,28.9,Finance,9.8,76.5,14.4,5675,Low
1823,33.0,Female,Single,Bandung,D3,10.0,41.7,Marketing,10.2,76.1,2.3,8072,Low
1824,30.0,Male,Single,Surabaya,SMA,3.0,42.3,Marketing,13.5,85.0,7.3,4504,Low
1825,36.0,Male,Single,Bandung,D3,15.0,48.4,Sales,7.9,78.6,9.9,12856,High
1826,39.0,Male,Married,Bandung,S1,10.0,39.0,Unknown,8.2,67.1,14.4,8379,Low
1827,26.0,Female,Married,Jakarta,S1,1.0,42.0,Finance,9.8,75.2,9.5,3789,Low
1828,46.0,Male,Married,Bandung,S1,8.0,35.7,HR,13.5,63.6,3.6,6360,Low
1829,34.0,Male,Single,Bandung,D3,12.0,38.2,IT,9.9,76.8,6.7,8308,Low
1830,35.0,Female,Single,Surabaya,SMA,8.0,32.4,Marketing,9.9,66.6,1.3,5281,Low
1831,41.0,Male,Married,Surabaya,S1,9.0,39.0,Marketing,9.9,84.3,4.5,8514,Low
1832,37.0,Male,Single,Bandung,SMA,4.0,38.5,HR,12.5,69.9,1.2,3220,Low
1833,43.0,Female,Single,Bandung,S2,13.0,41.5,IT,9.9,66.8,7.4,11121,High
1834,37.0,Female,Married,Surabaya,D3,7.0,36.9,Sales,9.5,73.9,8.9,7652,Low
1835,30.0,Male,Married,Jakarta,D3,1.0,40.4,Sales,9.5,78.7,12.3,4443,Low
1836,38.0,Female,Single,Surabaya,S2,8.0,38.3,Marketing,9.9,62.9,8.5,7907,Low
1837,26.0,Female,Single,Surabaya,SMA,15.0,38.3,Marketing,12.1,69.8,12.3,11049,High
1838,36.0,Male,Married,Surabaya,S1,8.0,40.4,Finance,16.7,76.1,10.6,8265,Low
1839,32.0,Female,Single,Surabaya,S1,19.0,40.2,HR,10.3,88.4,4.8,13734,High
1840,33.0,Male,Divorced,Surabaya,SMA,12.0,43.8,Marketing,10.5,49.7,1.6,11682,High
1841,34.0,Male,Divorced,Jakarta,D3,12.0,39.4,IT,6.5,81.2,12.9,11473,High
1842,20.0,Female,Married,Surabaya,S1,9.0,38.3,HR,8.3,71.2,18.2,9827,High
1843,31.0,Male,Single,Surabaya,S1,10.0,39.1,Finance,9.8,70.1,22.7,8112,Low
1844,36.0,Female,Single,Jakarta,SMA,9.0,36.4,Sales,9.5,68.2,14.7,8900,Low
1845,36.0,Male,Divorced,Bandung,S2,8.0,38.2,Finance,12.8,71.4,17.3,8326,Low
1846,99.0,Male,Single,Jakarta,SMA,13.0,50.2,HR,10.0,81.2,12.3,10867,High
1847,45.0,Male,Single,Surabaya,SMA,5.0,35.4,Sales,13.1,69.6,11.5,5157,Low
1848,28.0,Male,Single,Bandung,SMA,5.0,38.6,IT,9.9,91.6,10.6,5984,Low
1849,43.0,Female,Single,Jakarta,SMA,4.0,38.1,Sales,8.8,81.2,9.5,4745,Low
1850,38.0,Female,Married,Bandung,SMA,20.0,38.8,Sales,10.3,77.0,13.0,12487,High
1851,30.0,Female,Divorced,Jakarta,S2,13.0,38.3,IT,9.9,73.3,7.4,10832,High
1852,49.0,Female,Married,Jakarta,D3,12.0,41.4,Marketing,9.9,86.9,9.3,10172,High
1853,25.0,Female,Married,Bandung,SMA,5.0,31.4,Marketing,10.5,88.4,4.1,5672,Low
1854,42.0,Female,Single,Bandung,SMA,13.0,39.8,Sales,9.5,63.4,12.4,11945,High
1855,43.0,Male,Married,Bandung,S1,10.0,43.2,Sales,8.7,68.0,5.2,8620,Low
1856,30.0,Female,Single,Bandung,S1,11.0,33.8,Finance,16.8,81.3,10.2,9709,High
1857,46.0,Female,Single,Surabaya,SMA,5.0,28.7,Marketing,9.9,84.4,12.5,4626,Low
1858,33.0,Female,Single,Jakarta,SMA,11.0,35.1,IT,9.9,72.0,12.9,8266,Low
1859,37.0,Female,Married,Surabaya,SMA,8.0,38.8,Unknown,2.9,67.6,13.9,7893,Low
1860,37.0,Male,Single,Jakarta,SMA,6.0,52.9,Sales,9.5,75.8,8.9,10411,High
1861,34.0,Female,Divorced,Surabaya,SMA,14.0,42.7,Finance,9.8,89.8,12.4,12557,High
1862,41.0,Other,Divorced,Surabaya,D3,2.0,40.4,Finance,8.4,75.4,7.6,5194,Low
1863,41.0,Female,Single,Jakarta,SMA,13.0,40.4,Finance,9.8,62.4,0.1,8783,Low
1864,21.0,Female,Married,Surabaya,S1,13.0,40.7,HR,10.3,76.1,12.7,10618,High
1865,45.0,Male,Married,Bandung,SMA,6.0,41.3,IT,9.5,82.8,11.5,7948,Low
1866,22.0,Female,Divorced,Bandung,S2,6.0,33.4,HR,12.3,74.0,15.1,8428,Low
1867,43.0,Female,Married,Surabaya,S2,9.0,39.3,Sales,9.5,87.6,9.9,6749,Low
1868,44.0,Male,Single,Surabaya,S1,11.0,36.4,Finance,9.8,83.7,2.0,9872,High
1869,26.0,Female,Single,Jakarta,D3,9.0,34.5,Finance,12.0,74.4,9.5,9012,Low
1870,32.0,Male,Single,Jakarta,D3,12.0,41.3,Unknown,9.9,75.4,9.850000000000001,10582,High
1871,-8.0,Male,Married,Surabaya,D3,19.0,43.9,Marketing,9.9,56.6,12.4,12537,High
1872,33.0,Male,Single,Jakarta,S1,7.0,44.2,IT,9.9,87.1,9.3,8174,Low
1873,33.0,Female,Married,Bandung,D3,1.0,42.9,HR,10.3,71.7,1.7,5216,Low
1874,41.0,Female,Single,Bandung,S1,14.0,40.45,IT,9.9,71.0,4.9,10929,High
1875,45.0,Female,Married,Bandung,S2,18.0,43.6,Finance,12.6,69.5,12.4,12672,High
1876,46.0,Female,Single,Jakarta,D3,12.0,41.5,Sales,9.0,79.6,9.0,9346,High
1877,31.0,Female,Single,Jakarta,S1,5.0,40.7,Marketing,10.8,63.7,8.4,7023,Low
1878,33.0,Female,Married,Jakarta,SMA,9.0,36.9,IT,7.3,65.2,10.2,7518,Low
1879,22.0,Female,Single,Jakarta,SMA,4.0,37.5,Sales,13.1,74.5,15.7,5098,Low
1880,91.0,Female,Married,Surabaya,D3,10.0,40.4,Finance,10.9,68.7,13.1,10397,High
1881,43.0,Male,Married,Surabaya,SMA,3.0,52.2,Finance,9.8,78.4,14.8,6880,Low
1882,48.0,Male,Married,Surabaya,S1,8.0,41.5,Finance,9.8,69.1,11.5,9189,High
1883,25.0,Female,Divorced,Surabaya,SMA,5.0,36.9,Finance,9.8,91.0,5.8,4998,Low
1884,30.0,Male,Married,Bandung,D3,11.0,35.8,Marketing,9.9,81.9,6.9,7789,Low
1885,35.0,Male,Married,Jakarta,S1,8.0,37.5,Marketing,7.2,81.8,9.6,7372,Low
1886,37.0,Female,Married,Bandung,S1,11.0,50.9,IT,12.7,69.0,13.0,8788,Low
1887,29.0,Other,Single,Jakarta,D3,10.0,38.0,Finance,10.6,99.1,6.5,9387,High
1888,38.0,Female,Married,Surabaya,S1,5.0,44.5,Marketing,9.9,70.6,9.6,4960,Low
1889,31.0,Male,Divorced,Bandung,S1,13.0,38.1,Sales,9.5,67.9,10.1,11019,High
1890,35.0,Female,Single,Jakarta,D3,10.0,41.3,Marketing,9.9,82.1,18.2,10240,High
1891,39.0,Female,Married,Surabaya,SMA,5.0,44.0,Marketing,7.2,77.0,13.3,7156,Low
1892,35.0,Female,Married,Jakarta,D3,21.0,37.1,IT,9.3,66.8,6.1,12357,High
1893,32.0,Male,Divorced,Jakarta,S1,12.0,36.8,Marketing,12.5,97.0,10.8,9786,High
1894,34.0,Female,Single,Surabaya,S1,9.0,48.3,Sales,11.7,84.8,18.3,8533,Low
1895,34.0,Male,Single,Bandung,S1,17.0,44.9,Finance,7.3,75.0,13.1,11790,High
1896,32.0,Female,Single,Jakarta,D3,19.0,39.8,HR,10.3,99.0,2.0,14475,High
1897,33.0,Female,Married,Surabaya,SMA,9.0,43.9,IT,9.9,83.1,5.4,9660,High
1898,48.0,Female,Single,Jakarta,SMA,12.0,42.3,Sales,7.5,74.9,5.0,11515,High
1899,39.0,Female,Single,Jakarta,D3,5.0,50.1,IT,9.7,97.8,17.2,7224,Low
1900,33.0,Other,Single,Jakarta,S1,9.0,40.2,Finance,9.8,81.6,16.3,8694,Low
1901,41.0,Male,Single,Bandung,S1,9.0,42.9,Marketing,12.7,81.2,6.9,10454,High
1902,32.0,Male,Married,Bandung,SMA,11.0,32.7,Marketing,10.9,71.1,6.8,10870,High
1903,44.0,Male,Married,Bandung,D3,12.0,35.9,Sales,9.5,75.5,9.9,10668,High
1904,38.0,Female,Divorced,Bandung,D3,13.0,34.0,Finance,9.3,70.9,10.4,9550,High
1905,34.0,Female,Single,Surabaya,D3,11.0,46.4,Unknown,9.6,89.4,5.2,10144,High
1906,39.0,Female,Married,Bandung,SMA,4.0,27.2,Unknown,13.6,58.9,8.8,4546,Low
1907,22.0,Female,Married,Jakarta,SMA,5.0,38.0,Marketing,9.7,88.7,2.7,7004,Low
1908,35.0,Male,Single,Surabaya,SMA,7.0,25.0,Unknown,9.9,66.2,16.4,5183,Low
1909,25.0,Male,Married,Jakarta,SMA,9.0,35.8,Finance,9.8,74.4,1.2,8406,Low
1910,36.0,Male,Single,Bandung,SMA,15.0,37.5,Sales,2.9,72.0,1.1,11581,High
1911,49.0,Female,Married,Jakarta,SMA,4.0,46.9,HR,13.5,69.8,12.2,7076,Low
1912,53.0,Female,Married,Jakarta,S1,8.0,38.7,Sales,9.5,81.9,3.8,7176,Low
1913,40.0,Female,Married,Jakarta,D3,15.0,40.45,IT,9.9,74.9,7.5,11331,High
1914,39.0,Male,Single,Jakarta,S2,9.0,45.3,Finance,4.3,68.3,10.7,10802,High
1915,21.0,Male,Married,Bandung,SMA,12.0,40.1,HR,8.0,76.5,13.4,9552,High
1916,31.0,Female,Married,Jakarta,D3,9.0,40.2,Sales,8.2,68.0,8.9,8779,Low
1917,35.0,Male,Married,Jakarta,D3,11.0,34.0,Marketing,9.9,69.6,18.9,7057,Low
1918,30.0,Male,Married,Jakarta,SMA,9.0,105.1,IT,9.9,60.0,10.0,15268,High
1919,34.0,Male,Married,Jakarta,S1,13.0,35.9,Sales,10.0,70.5,16.0,10304,High
1920,31.0,Female,Single,Bandung,SMA,2.0,40.2,Marketing,9.9,79.9,11.4,5140,Low
1921,19.0,Male,Single,Jakarta,S2,8.0,40.4,HR,10.3,75.4,20.7,8769,Low
1922,41.0,Male,Married,Surabaya,S1,10.0,47.7,HR,11.7,93.2,15.3,9993,High
1923,26.0,Female,Married,Surabaya,S1,13.0,41.9,IT,9.9,101.1,10.2,11869,High
1924,35.0,Male,Single,Jakarta,S1,17.0,26.5,Unknown,8.1,70.4,9.850000000000001,10263,High
1925,52.0,Male,Single,Jakarta,S1,8.0,41.3,Finance,5.8,66.7,8.7,9575,High
1926,28.0,Female,Single,Bandung,D3,17.0,32.7,HR,10.3,86.3,8.6,11988,High
1927,36.0,Female,Married,Surabaya,S1,7.0,35.2,Finance,9.8,78.4,9.850000000000001,6945,Low
1928,33.0,Male,Married,Bandung,SMA,17.0,35.9,Finance,9.8,86.4,6.0,10662,High
1929,44.0,Male,Married,Jakarta,SMA,14.0,36.7,Sales,9.5,79.0,20.3,9559,High
1930,51.0,Male,Single,Surabaya,D3,5.0,33.1,Sales,9.1,73.1,4.0,6163,Low
1931,38.0,Female,Married,Surabaya,S1,12.0,41.0,HR,10.3,73.1,6.7,9385,High
1932,39.0,Female,Married,Bandung,S1,10.0,32.9,Unknown,14.2,79.3,9.5,9290,High
1933,31.0,Male,Single,Jakarta,SMA,13.0,41.8,Sales,12.2,72.9,9.7,10966,High
1934,99.0,Male,Single,Surabaya,S1,9.0,51.2,Marketing,6.0,87.2,11.9,8193,Low
1935,56.0,Male,Married,Bandung,SMA,8.0,33.4,Marketing,13.8,62.0,7.7,8096,Low
1936,23.0,Male,Married,Surabaya,D3,17.0,38.6,Marketing,12.2,87.1,12.2,12195,High
1937,37.0,Male,Single,Jakarta,D3,10.0,27.4,Marketing,9.9,56.3,15.7,7693,Low
1938,39.0,Female,Divorced,Jakarta,D3,14.0,38.5,Finance,9.8,76.5,16.3,11894,High
1939,44.0,Female,Single,Jakarta,SMA,10.0,43.2,Marketing,12.9,71.7,8.7,7427,Low
1940,38.0,Male,Single,Bandung,S1,18.0,43.6,Finance,8.2,59.8,13.1,12236,High
1941,37.0,Female,Married,Jakarta,S1,7.0,40.4,HR,11.0,54.4,4.3,7864,Low
1942,32.0,Male,Married,Bandung,D3,7.0,44.4,HR,10.3,64.0,6.4,6246,Low
1943,37.0,Male,Single,Surabaya,D3,18.0,52.7,Marketing,14.6,75.5,4.1,13666,High
1944,32.0,Female,Married,Jakarta,S1,8.0,48.6,Marketing,9.9,69.0,9.8,9835,High
1945,40.0,Male,Single,Bandung,S1,18.0,37.4,Marketing,10.0,64.6,5.7,12630,High
1946,32.0,Female,Married,Bandung,D3,14.0,32.7,HR,14.7,88.5,2.4,8900,Low
1947,38.0,Female,Single,Bandung,SMA,9.0,38.0,Sales,9.5,62.7,8.1,8486,Low
1948,35.0,Other,Married,Jakarta,S1,1.0,35.3,HR,12.4,81.8,1.4,3622,Low
1949,44.0,Female,Married,Bandung,S1,10.0,42.3,Marketing,9.4,66.1,16.6,8523,Low
1950,35.0,Male,Married,Jakarta,SMA,11.0,34.1,Sales,9.5,63.8,7.2,12466,High
1951,21.0,Female,Married,Jakarta,SMA,16.0,39.6,Unknown,10.0,69.0,14.9,12538,High
1952,45.0,Male,Married,Surabaya,S1,18.0,44.2,IT,9.9,81.2,7.5,13136,High
1953,28.0,Female,Married,Surabaya,SMA,7.0,39.5,Finance,9.8,61.3,4.0,8348,Low
1954,30.0,Female,Divorced,Jakarta,S2,14.0,35.3,Marketing,9.9,77.9,15.9,10236,High
1955,30.0,Female,Married,Surabaya,SMA,14.0,45.9,Finance,9.8,65.4,10.4,11069,High
1956,46.0,Female,Married,Bandung,S1,15.0,30.6,IT,9.9,67.2,19.4,10860,High
1957,18.0,Female,Married,Jakarta,D3,12.0,38.4,Finance,9.8,79.0,7.7,10345,High
1958,60.0,Female,Married,Surabaya,D3,0.0,39.8,Marketing,6.5,96.7,7.8,4905,Low
1959,43.0,Female,Single,Bandung,S1,9.0,40.1,IT,9.9,65.9,15.0,9932,High
1960,37.0,Male,Married,Jakarta,D3,4.0,40.9,Finance,9.0,82.2,15.1,7278,Low
1961,33.0,Female,Single,Bandung,S1,9.0,43.1,HR,12.2,71.9,10.8,9662,High
1962,37.0,Female,Single,Jakarta,SMA,15.0,39.8,Sales,9.5,70.3,26.7,12442,High
1963,1.0,Female,Married,Surabaya,SMA,12.0,38.2,IT,9.9,85.7,8.6,11001,High
1964,40.0,Other,Single,Bandung,SMA,16.0,38.0,HR,7.8,66.6,3.7,12506,High
1965,39.0,Male,Divorced,Surabaya,S1,12.0,36.9,Marketing,9.9,63.5,5.0,8109,Low
1966,36.0,Male,Married,Bandung,SMA,4.0,43.9,Sales,6.7,79.6,9.9,6891,Low
1967,33.0,Female,Married,Bandung,SMA,3.0,36.8,Unknown,9.9,90.9,17.6,6554,Low
1968,34.0,Male,Single,Bandung,D3,11.0,44.2,Sales,9.5,82.5,9.1,9121,High
1969,33.0,Female,Married,Bandung,S1,9.0,40.1,IT,13.1,60.9,17.8,8117,Low
1970,44.0,Female,Married,Surabaya,S1,5.0,37.4,IT,9.9,68.8,12.2,6179,Low
1971,40.0,Male,Single,Bandung,SMA,1.0,43.1,Finance,9.8,84.8,15.4,4999,Low
1972,11.0,Female,Divorced,Surabaya,SMA,6.0,39.3,Sales,8.3,90.8,11.9,6081,Low
1973,38.5,Other,Single,Bandung,S2,9.0,43.2,Sales,4.4,77.3,11.9,8876,Low
1974,37.0,Male,Married,Jakarta,SMA,13.0,41.1,HR,10.7,69.2,13.8,11120,High
1975,35.0,Female,Married,Jakarta,S1,11.0,37.0,Marketing,11.6,91.5,7.2,7192,Low
1976,32.0,Male,Divorced,Bandung,S1,18.0,42.6,HR,10.3,74.3,7.2,13339,High
1977,44.0,Female,Married,Jakarta,S1,5.0,42.7,Finance,9.8,68.9,11.7,6391,Low
1978,43.0,Female,Married,Bandung,SMA,14.0,45.8,IT,10.8,67.3,19.7,9872,High
1979,29.0,Female,Divorced,Surabaya,S1,10.0,44.8,Finance,9.8,63.0,2.3,10047,High
1980,38.0,Male,Married,Jakarta,S1,13.0,42.5,Finance,7.0,103.3,0.1,11057,High
1981,27.0,Female,Married,Bandung,S1,8.0,34.4,HR,10.3,89.2,8.7,7601,Low
1982,24.0,Female,Married,Bandung,D3,15.0,52.2,Unknown,4.5,68.4,15.2,13335,High
1983,30.0,Male,Married,Surabaya,SMA,11.0,33.0,Marketing,14.1,92.3,10.3,9119,High
1984,42.0,Female,Single,Surabaya,SMA,7.0,44.7,Finance,6.1,80.3,4.2,7237,Low
1985,43.0,Female,Single,Bandung,S1,10.0,42.2,Marketing,9.9,79.7,10.4,9939,High
1986,39.0,Female,Married,Bandung,S1,9.0,34.1,IT,9.9,67.8,1.3,8807,Low
1987,41.0,Female,Single,Bandung,D3,12.0,40.45,IT,9.9,69.9,13.1,8852,Low
1988,39.0,Female,Married,Bandung,D3,4.0,39.6,HR,7.6,74.6,8.5,6841,Low
1989,30.0,Female,Married,Bandung,D3,10.0,46.5,Sales,10.2,55.3,9.6,9369,High
1990,38.0,Male,Married,Bandung,S1,12.0,36.4,HR,4.9,70.1,10.2,10256,High
1991,41.0,Female,Single,Surabaya,S2,10.0,38.7,Marketing,4.2,75.0,11.0,9021,Low
1992,41.0,Female,Married,Jakarta,SMA,17.0,28.3,HR,11.8,88.1,7.3,11160,High
1993,34.0,Female,Divorced,Bandung,D3,14.0,48.7,IT,9.9,68.8,15.2,12407,High
1994,41.0,Male,Married,Bandung,SMA,10.0,34.6,Finance,9.8,83.1,14.0,8132,Low
